,Unnamed: 0,Number,Name,Country,Region,Type,Activity_Evidence,Last Known Eruption,Latitude,Longitude,Elevation (Meters),Dominant_Rock_Type,Tectonic_Setting,clean_Country,clean_Type,clean_Elevation,clean_Latitude
343,385,261220,Kaba,Indonesia,Indonesia,Stratovolcano,Eruption Observed,2000 CE,-3.52,102.62,1952,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,1000m--2000m,2
344,386,261230,Dempo,Indonesia,Indonesia,Stratovolcano(es),Eruption Observed,2009 CE,-4.03,103.13,3173,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano(es),3000m--4000m,2
345,388,261240,"Lumut Balai, Bukit",Indonesia,Indonesia,Stratovolcano?,Unrest / Holocene,Unknown,-4.22,103.62,2055,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Other type,2000m--3000m,2
346,389,261250,Besar,Indonesia,Indonesia,Stratovolcano?,Eruption Observed,1940 CE,-4.43,103.67,1899,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Other type,1000m--2000m,2
347,390,261251,Ranau,Indonesia,Indonesia,Caldera,Evidence Uncertain,Unknown,-4.83,103.92,1881,Dacite,Subduction Zone / Continental Crust (>25 km),Indonesia,Other type,1000m--2000m,2
348,391,261260,Sekincau Belirang,Indonesia,Indonesia,Caldera(s),Unrest / Holocene,Unknown,-5.107,104.31700000000001,1717,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Other type,1000m--2000m,2
349,393,261280,Hulubelu,Indonesia,Indonesia,Caldera,Unrest / Holocene,Unknown,-5.334,104.59,849,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Other type,0m--1000m,2
350,394,261290,Rajabasa,Indonesia,Indonesia,Stratovolcano,Unrest / Holocene,Unknown,-5.78,105.625,1281,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,1000m--2000m,2
351,398,262000,Krakatau,Indonesia,Indonesia,Caldera,Eruption Observed,2014 CE,-6.102,105.42299999999999,813,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Other type,0m--1000m,2
352,399,263010,Pulosari,Indonesia,Indonesia,Stratovolcano,Evidence Credible,Unknown,-6.3420000000000005,105.975,1346,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,1000m--2000m,2
353,400,263020,Karang,Indonesia,Indonesia,Stratovolcano,Evidence Uncertain,Unknown,-6.27,106.042,1778,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,1000m--2000m,2
354,401,263040,Perbakti-Gagak,Indonesia,Indonesia,Stratovolcano(es),Eruption Observed,1939 CE,-6.75,106.7,1699,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano(es),1000m--2000m,2
355,402,263050,Salak,Indonesia,Indonesia,Stratovolcano,Eruption Observed,1938 CE,-6.72,106.73,2211,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,2000m--3000m,2
356,403,263060,Gede-Pangrango,Indonesia,Indonesia,Stratovolcano(es),Eruption Observed,1957 CE,-6.77,106.965,3008,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano(es),3000m--4000m,2
357,404,263070,Patuha,Indonesia,Indonesia,Stratovolcano,Evidence Credible,Unknown,-7.16,107.4,2434,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,2000m--3000m,2
358,405,263080,Wayang-Windu,Indonesia,Indonesia,Lava dome,Unrest / Pleistocene,Unknown,-7.212999999999999,107.637,2184,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Other type,2000m--3000m,2
359,406,263090,Tangkubanparahu,Indonesia,Indonesia,Stratovolcano,Eruption Observed,2013 CE,-6.77,107.6,2084,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,2000m--3000m,2
360,407,263100,Papandayan,Indonesia,Indonesia,Stratovolcano(es),Eruption Observed,2002 CE,-7.32,107.73,2665,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano(es),2000m--3000m,2
361,408,263110,Kendang,Indonesia,Indonesia,Stratovolcano,Evidence Credible,Unknown,-7.245,107.709,2594,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,2000m--3000m,2
362,409,263130,Guntur,Indonesia,Indonesia,Complex,Eruption Observed,1847 CE,-7.143,107.84,2249,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Other type,2000m--3000m,2
363,410,263131,Tampomas,Indonesia,Indonesia,Stratovolcano,Evidence Credible,Unknown,-6.77,107.95,1684,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,1000m--2000m,2
364,411,263140,Galunggung,Indonesia,Indonesia,Stratovolcano,Eruption Observed,1984 CE,-7.25,108.05799999999999,2168,Basalt / Picro-Basalt,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,2000m--3000m,2
365,412,263150,Talagabodas,Indonesia,Indonesia,Stratovolcano,Unrest / Holocene,Unknown,-7.207999999999999,108.07,2201,Basalt / Picro-Basalt,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,2000m--3000m,2
366,413,263170,Cereme,Indonesia,Indonesia,Stratovolcano,Eruption Observed,1951 CE,-6.892,108.4,3078,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,3000m--4000m,2
367,414,263180,Slamet,Indonesia,Indonesia,Stratovolcano,Eruption Observed,2014 CE,-7.242000000000001,109.208,3428,Basalt / Picro-Basalt,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,3000m--4000m,2
368,415,263200,Dieng Volcanic Complex,Indonesia,Indonesia,Complex,Eruption Observed,2009 CE,-7.2,109.92,2565,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Other type,2000m--3000m,2
369,416,263210,Sundoro,Indonesia,Indonesia,Stratovolcano,Eruption Observed,1971 CE,-7.3,109.992,3136,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,3000m--4000m,2
370,417,263220,Sumbing,Indonesia,Indonesia,Stratovolcano,Eruption Observed,1730 CE,-7.3839999999999995,110.07,3371,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,3000m--4000m,2
371,418,263230,Ungaran,Indonesia,Indonesia,Stratovolcano,Evidence Credible,Unknown,-7.18,110.33,2050,Trachyandesite / Basaltic Trachyandesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,2000m--3000m,2
372,419,263231,Telomoyo,Indonesia,Indonesia,Stratovolcano,Evidence Credible,Unknown,-7.37,110.4,1894,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,1000m--2000m,2
373,420,263240,Merbabu,Indonesia,Indonesia,Stratovolcano,Eruption Observed,1797 CE,-7.45,110.43,3145,Basalt / Picro-Basalt,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,3000m--4000m,2
374,421,263250,Merapi,Indonesia,Indonesia,Stratovolcano,Eruption Observed,2014 CE,-7.542000000000001,110.44200000000001,2968,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,2000m--3000m,2
375,422,263251,Muria,Indonesia,Indonesia,Stratovolcano,Eruption Dated,160 BCE,-6.62,110.88,1625,Trachybasalt / Tephrite Basanite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,1000m--2000m,2
376,423,263260,Lawu,Indonesia,Indonesia,Stratovolcano,Eruption Observed,1885 CE,-7.625,111.19200000000001,3265,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,3000m--4000m,2
377,424,263270,Wilis,Indonesia,Indonesia,Stratovolcano,Evidence Credible,Unknown,-7.808,111.758,2563,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,2000m--3000m,2
378,425,263280,Kelut,Indonesia,Indonesia,Stratovolcano,Eruption Observed,2014 CE,-7.93,112.30799999999999,1731,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,1000m--2000m,2
379,427,263290,Arjuno-Welirang,Indonesia,Indonesia,Stratovolcano,Eruption Observed,1952 CE,-7.725,112.58,3339,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,3000m--4000m,2
380,428,263291,Penanggungan,Indonesia,Indonesia,Stratovolcano,Evidence Credible,Unknown,-7.62,112.63,1653,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,1000m--2000m,2
381,430,263300,Semeru,Indonesia,Indonesia,Stratovolcano,Eruption Observed,2016 CE,-8.107999999999999,112.92,3676,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,3000m--4000m,2
382,431,263310,Tengger Caldera,Indonesia,Indonesia,Stratovolcano(es),Eruption Observed,2016 CE,-7.942,112.95,2329,Trachyandesite / Basaltic Trachyandesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano(es),2000m--3000m,2
383,432,263320,Lamongan,Indonesia,Indonesia,Stratovolcano,Eruption Observed,1898 CE,-7.979,113.34200000000001,1651,Basalt / Picro-Basalt,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,1000m--2000m,2
384,433,263321,Lurus,Indonesia,Indonesia,Complex,Evidence Uncertain,Unknown,-7.73,113.58,539,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Other type,0m--1000m,2
385,434,263330,Iyang-Argapura,Indonesia,Indonesia,Complex,Evidence Credible,Unknown,-7.97,113.57,3088,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Other type,3000m--4000m,2
386,435,263340,Raung,Indonesia,Indonesia,Stratovolcano,Eruption Observed,2015 CE,-8.119,114.056,3260,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,3000m--4000m,2
387,436,263350,Ijen,Indonesia,Indonesia,Stratovolcano(es),Eruption Observed,1999 CE,-8.058,114.242,2769,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano(es),2000m--3000m,2
388,437,263351,Baluran,Indonesia,Indonesia,Stratovolcano,Evidence Uncertain,Unknown,-7.85,114.37,1247,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,1000m--2000m,2
389,439,264001,Buyan-Bratan,Indonesia,Indonesia,Caldera,Evidence Credible,Unknown,-8.283,115.133,2244,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Other type,2000m--3000m,2
390,440,264010,Batur,Indonesia,Indonesia,Caldera,Eruption Observed,2000 CE,-8.242,115.375,1717,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Other type,1000m--2000m,2
391,441,264020,Agung,Indonesia,Indonesia,Stratovolcano,Eruption Observed,1964 CE,-8.342,115.508,3142,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,3000m--4000m,2
392,442,264030,Rinjani,Indonesia,Indonesia,Stratovolcano,Eruption Observed,2016 CE,-8.42,116.47,3726,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,3000m--4000m,2
393,443,264040,Tambora,Indonesia,Indonesia,Stratovolcano,Eruption Observed,1967 CE,-8.25,118.0,2850,Trachybasalt / Tephrite Basanite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,2000m--3000m,2
394,444,264050,Sangeang Api,Indonesia,Indonesia,Complex,Eruption Observed,2015 CE,-8.2,119.07,1949,Trachybasalt / Tephrite Basanite,Subduction Zone / Continental Crust (>25 km),Indonesia,Other type,1000m--2000m,2
395,445,264060,"Sano, Wai",Indonesia,Indonesia,Caldera,Evidence Credible,Unknown,-8.72,120.02,903,Dacite,Subduction Zone / Continental Crust (>25 km),Indonesia,Other type,0m--1000m,2
396,446,264070,Poco Leok,Indonesia,Indonesia,Stratovolcano,Unrest / Holocene,Unknown,-8.68,120.48,1675,Andesite / Basaltic Andesite,Subduction Zone / Crust Thickness Unknown,Indonesia,Stratovolcano,1000m--2000m,2
397,447,264071,Ranakah,Indonesia,Indonesia,Lava dome(s),Eruption Observed,1991 CE,-8.62,120.52,2350,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Other type,2000m--3000m,2
398,448,264080,Inierie,Indonesia,Indonesia,Stratovolcano,Eruption Dated,8050 BCE,-8.875,120.95,2245,Andesite / Basaltic Andesite,Subduction Zone / Crust Thickness Unknown,Indonesia,Stratovolcano,2000m--3000m,2
399,449,264090,Inielika,Indonesia,Indonesia,Complex,Eruption Observed,2001 CE,-8.73,120.98,1559,Andesite / Basaltic Andesite,Subduction Zone / Crust Thickness Unknown,Indonesia,Other type,1000m--2000m,2
400,450,264100,Ebulobo,Indonesia,Indonesia,Stratovolcano,Eruption Observed,1969 CE,-8.82,121.18,2124,Andesite / Basaltic Andesite,Subduction Zone / Crust Thickness Unknown,Indonesia,Stratovolcano,2000m--3000m,2
401,451,264110,Iya,Indonesia,Indonesia,Stratovolcano,Eruption Observed,1969 CE,-8.897,121.645,637,Basalt / Picro-Basalt,Subduction Zone / Crust Thickness Unknown,Indonesia,Stratovolcano,0m--1000m,2
402,453,264140,Kelimutu,Indonesia,Indonesia,Complex,Eruption Observed,1968 CE,-8.77,121.82,1639,Andesite / Basaltic Andesite,Subduction Zone / Crust Thickness Unknown,Indonesia,Other type,1000m--2000m,2
403,454,264150,Paluweh,Indonesia,Indonesia,Stratovolcano,Eruption Observed,2014 CE,-8.32,121.708,875,Andesite / Basaltic Andesite,Subduction Zone / Crust Thickness Unknown,Indonesia,Stratovolcano,0m--1000m,2
404,455,264160,Egon,Indonesia,Indonesia,Stratovolcano,Eruption Observed,2008 CE,-8.676,122.455,1661,Andesite / Basaltic Andesite,Subduction Zone / Crust Thickness Unknown,Indonesia,Stratovolcano,1000m--2000m,2
405,456,264170,Ilimuda,Indonesia,Indonesia,Stratovolcano,Unrest / Holocene,Unknown,-8.479,122.76100000000001,881,Andesite / Basaltic Andesite,Subduction Zone / Crust Thickness Unknown,Indonesia,Stratovolcano,0m--1000m,2
406,457,264180,Lewotobi,Indonesia,Indonesia,Stratovolcano(es),Eruption Observed,2003 CE,-8.542,122.775,1703,Andesite / Basaltic Andesite,Subduction Zone / Crust Thickness Unknown,Indonesia,Stratovolcano(es),1000m--2000m,2
407,458,264200,Leroboleng,Indonesia,Indonesia,Complex,Eruption Observed,2003 CE,-8.365,122.833,1095,Andesite / Basaltic Andesite,Subduction Zone / Crust Thickness Unknown,Indonesia,Other type,1000m--2000m,2
408,459,264220,Iliboleng,Indonesia,Indonesia,Stratovolcano,Eruption Observed,1993 CE,-8.342,123.258,1659,Basalt / Picro-Basalt,Subduction Zone / Crust Thickness Unknown,Indonesia,Stratovolcano,1000m--2000m,2
409,460,264230,Lewotolo,Indonesia,Indonesia,Stratovolcano,Eruption Observed,2012 CE,-8.272,123.505,1423,Andesite / Basaltic Andesite,Subduction Zone / Crust Thickness Unknown,Indonesia,Stratovolcano,1000m--2000m,2
410,461,264240,Ililabalekan,Indonesia,Indonesia,Stratovolcano,Unrest / Holocene,Unknown,-8.55,123.38,1018,Basalt / Picro-Basalt,Subduction Zone / Crust Thickness Unknown,Indonesia,Stratovolcano,1000m--2000m,2
411,462,264250,Iliwerung,Indonesia,Indonesia,Complex,Eruption Observed,2013 CE,-8.53,123.57,1018,Basalt / Picro-Basalt,Subduction Zone / Crust Thickness Unknown,Indonesia,Other type,1000m--2000m,2
412,463,264260,"Tara, Batu",Indonesia,Indonesia,Stratovolcano,Eruption Observed,2015 CE,-7.791,123.585,633,Trachybasalt / Tephrite Basanite,Subduction Zone / Oceanic Crust (< 15 km),Indonesia,Stratovolcano,0m--1000m,2
413,464,264270,Sirung,Indonesia,Indonesia,Complex,Eruption Observed,2015 CE,-8.508,124.13,862,Andesite / Basaltic Andesite,Subduction Zone / Crust Thickness Unknown,Indonesia,Other type,0m--1000m,2
414,466,265030,Gunungapi Wetar,Indonesia,Indonesia,Stratovolcano,Eruption Observed,1699 CE,-6.642,126.65,282,Andesite / Basaltic Andesite,Subduction Zone / Oceanic Crust (< 15 km),Indonesia,Stratovolcano,0m--1000m,2
415,467,265040,Wurlali,Indonesia,Indonesia,Stratovolcano,Eruption Observed,1892 CE,-7.125,128.675,868,Andesite / Basaltic Andesite,Subduction Zone / Oceanic Crust (< 15 km),Indonesia,Stratovolcano,0m--1000m,2
416,468,265050,Teon,Indonesia,Indonesia,Stratovolcano,Eruption Observed,1904 CE,-6.976,129.144,728,Andesite / Basaltic Andesite,Subduction Zone / Oceanic Crust (< 15 km),Indonesia,Stratovolcano,0m--1000m,2
417,469,265060,Nila,Indonesia,Indonesia,Stratovolcano,Eruption Observed,1968 CE,-6.73,129.5,781,Andesite / Basaltic Andesite,Subduction Zone / Oceanic Crust (< 15 km),Indonesia,Stratovolcano,0m--1000m,2
418,470,265070,Serua,Indonesia,Indonesia,Stratovolcano,Eruption Observed,1921 CE,-6.312,130.017,608,Andesite / Basaltic Andesite,Subduction Zone / Oceanic Crust (< 15 km),Indonesia,Stratovolcano,0m--1000m,2
419,471,265080,Manuk,Indonesia,Indonesia,Stratovolcano,Unrest / Holocene,Unknown,-5.542999999999999,130.303,257,Andesite / Basaltic Andesite,Subduction Zone / Oceanic Crust (< 15 km),Indonesia,Stratovolcano,0m--1000m,2
420,472,265090,Banda Api,Indonesia,Indonesia,Caldera,Eruption Observed,1988 CE,-4.523,129.881,596,Dacite,Subduction Zone / Oceanic Crust (< 15 km),Indonesia,Other type,0m--1000m,2
421,473,266010,Colo,Indonesia,Indonesia,Stratovolcano,Eruption Observed,1983 CE,-0.162,121.601,404,Trachyandesite / Basaltic Trachyandesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,0m--1000m,2
422,474,266020,Ambang,Indonesia,Indonesia,Complex,Eruption Observed,2005 CE,0.75,124.42,1795,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Other type,1000m--2000m,1
423,475,266030,Soputan,Indonesia,Indonesia,Stratovolcano,Eruption Observed,2016 CE,1.112,124.73700000000001,1785,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,1000m--2000m,1
424,477,266070,Tondano Caldera,Indonesia,Indonesia,Caldera,Unrest / Holocene,Unknown,1.23,124.83,1202,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Other type,1000m--2000m,1
425,478,266100,Lokon-Empung,Indonesia,Indonesia,Stratovolcano(es),Eruption Observed,2015 CE,1.358,124.792,1580,Basalt / Picro-Basalt,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano(es),1000m--2000m,1
426,479,266110,Mahawu,Indonesia,Indonesia,Stratovolcano,Eruption Observed,1977 CE,1.3519999999999999,124.865,1299,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,1000m--2000m,1
427,480,266120,Klabat,Indonesia,Indonesia,Stratovolcano,Unrest / Holocene,Unknown,1.454,125.031,1968,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,1000m--2000m,1
428,481,266130,Tangkoko-Duasudara,Indonesia,Indonesia,Stratovolcano,Eruption Observed,1880 CE,1.518,125.185,1334,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Indonesia,Stratovolcano,1000m--2000m,1
429,482,267010,Ruang,Indonesia,Indonesia,Stratovolcano,Eruption Observed,2002 CE,2.3,125.37,725,Andesite / Basaltic Andesite,Subduction Zone / Oceanic Crust (< 15 km),Indonesia,Stratovolcano,0m--1000m,1
430,483,267020,Karangetang,Indonesia,Indonesia,Stratovolcano,Eruption Observed,2016 CE,2.78,125.4,1784,Andesite / Basaltic Andesite,Subduction Zone / Oceanic Crust (< 15 km),Indonesia,Stratovolcano,1000m--2000m,1
